"Latitude","Longitude","Population"
6.673153,-72.808749,3.82776663825331e-05
9.237675,-75.674889,0.000204602862381656
9.237864,-74.425329,0.000980352979168246
5.750835,-72.803387,7.37599513197028e-05
5.721507,-72.84908,7.30293402601191e-05
5.876376,-73.572843,0.000310827357305466
8.25,-76.05,0.000171058285037295
5.9449,-75.524279,6.37537563732314e-05
8.297102,-74.473298,0.000178142035745432
9.58265,-74.103108,0.00108517978336937
4.566389,-75.751111,0.00115944798586096
8.747984,-75.881428,0.0086537385780873
4.872057,-72.898791,0.000246470052665622
2.757011,-76.617231,0.000129413454641029
8.270276,-73.868267,0.000151617677712722
1.487474,-75.725807,7.1695180933923e-05
9.333479,-75.305423,0.000157208440603449
2.50861,-78.451102,0.000110258738600641
4.705921,-74.230208,0.00085786444674414
5.576547,-73.366963,1.24521537111643e-05
4.87393,-75.17151,5.90841987315448e-05
6.984806,-76.754394,7.53482362318411e-05
7.244074,-76.435645,0.000152824774245947
7.300606,-72.746675,2.91609109868592e-05
6.22622,-77.404393,9.78065848894767e-05
5.535278,-74.107778,0.000253394974882545
5.60893,-75.176561,0.000101205514601453
1.295456,-77.360496,9.31687929460328e-05
4.397808,-74.827313,3.85317919684752e-05
3.620569,-75.094148,0.000356315837189107
2.543593,-75.80852,7.09010384778538e-05
8.094189,-74.775733,0.000212639584037076
8.423417,-76.785967,0.00034418134046037
5.166498,-75.520008,0.000373405782843715
2.927299,-75.281885,0.0112088125162442
5.05,-73.883333,0.000173663072293202
4.306041,-74.620833,3.54822849371697e-05
5.126143,-74.384945,1.91864817386307e-05
5.769779,-72.940991,0.000106732746095694
5.069831,-74.377999,7.8620103150846e-05
5.577815,-74.885206,0.00018983181269877
4.955112,-76.605258,6.029129526477e-05
9.801677,-74.393036,8.6212105030867e-05
5.353681,-73.456605,2.74137975835071e-05
5.640556,-72.198611,4.07236251472261e-05
5.7125,-77.270833,8.70697788834217e-05
4.575833,-75.973889,0.000231826065775707
6.340007,-73.122053,2.80491115483624e-05
8.237727,-73.356038,0.00265284875734812
6.263875,-73.298764,0.000125760399343111
5.595478,-73.3082,1.03873833253845e-05
1.256086,-77.496649,0.000311970922442205
6.629881,-75.802985,2.25536457523639e-05
6.344336,-72.817258,4.42496176521731e-05
2.050146,-75.976749,7.33787629407896e-05
0.676558,-76.877116,0.000435444191511837
4.791175,-71.335423,9.00557545182417e-05
3.936105,-75.221692,0.000218262112626045
1.059503,-77.565539,8.72603730728783e-05
4.088081,-74.477463,4.15177676032952e-05
5.656721,-74.182491,0.000114007090993287
9.532482,-75.22382,0.000421975535456904
5.139686,-73.397393,3.04633046148126e-05
5.132778,-74.159771,0.000530423629257707
5.527084,-75.459301,0.000261050508159051
3.220376,-76.313851,0.00014205620254165
2.654722,-75.992778,0.000164514551199285
5.101123,-73.051225,3.87541518561746e-05
2.449623,-75.775003,5.33981387460897e-05
8.956518,-73.625485,0.000332936283282431
5.363596,-74.145788,2.53807928959701e-05
5.78013,-73.117082,0.000430552273982451
5.292903,-72.70277,3.99612483893997e-05
2.891667,-75.4375,0.000314353349810413
1.723624,-76.134028,6.44208360363295e-05
5.019405,-75.622424,0.000249837216679355
10.740548,-74.754429,0.000892139635148084
6.537727,-73.292339,1.14356513673958e-05
6.406667,-73.286944,2.08700637454973e-05
3.539444,-76.303611,0.00787760727292179
9.331894,-75.541704,0.000126840433083365
5.11705,-75.017323,0.000112259977589935
7.375647,-72.647949,0.00170226023743335
7.436366,-72.638082,2.98915220464428e-05
4.191111,-74.4875,4.24389728523354e-05
6.442553,-72.458821,2.12194864261677e-05
6.416389,-73.17,2.67784836186518e-05
4.375754,-73.215472,6.43890703380868e-05
4.307222,-74.300556,0.000100665497731326
1.213611,-77.281111,0.0121421840277114
5.658611,-73.9825,8.4592054420486e-05
5.624923,-72.423454,1.06732746095694e-05
5.880556,-71.891944,0.000529407126913939
10.187386,-74.915036,0.000116802472438651
8.688187,-73.664515,0.000359142984332713
6.218293,-75.24298,0.000244532345072813
5.383456,-75.161219,0.000259621051738127
7.021225,-75.909262,5.69558969492795e-05
4.813333,-75.696111,0.0139808144077009
5.55,-73.05,0.000162418015115263
6.987892,-73.049533,0.00274417513979607
4.538328,-74.881747,3.72611640387646e-05
4.334189,-75.703479,0.000180047977639998
9.329079,-74.45302,0.000171217113528509
6.532258,-73.173088,2.14100806156243e-05
8.919248,-74.467711,0.000197519111673519
10.748462,-75.107756,0.000107622185646491
5.723962,-72.486462,9.75206936052918e-06
1.849656,-76.047849,0.00170537327586114
2.266503,-75.804422,0.000125696867946625
10.461675,-74.616208,0.00106392853124496
2.101944,-78.721667,0.000193929587772087
3.196977,-75.645061,0.000308444929937258
8.414722,-75.588333,0.00118479701305869
9.790289,-74.782442,0.00154403529448613
1.632313,-77.461988,7.55070647230549e-05
10.641035,-74.750257,0.000356474665680321
5.727222,-71.994722,0.000131319396535595
0.807392,-77.572165,0.000126427479006209
3.421111,-76.244722,0.00141773487827289
3.750243,-74.929325,0.000112958822951276
1.555713,-77.550121,0.00010565271235544
10.417065,-73.580404,0.000199965070438212
8.241098,-74.958147,0.000288305477251345
5.238333,-76.036389,0.000132304133181121
5.791756,-75.841012,0.000169215874539215
10.993761,-74.284385,0.000429599303035168
5.877395,-73.6781,0.000183446907351974
1.193738,-77.266613,0.000121090841701424
0.513278,-76.500748,0.000946077790764301
6.491565,-74.403264,0.00107949372338392
5.975838,-74.588455,0.000867552984708183
6.189031,-67.485879,0.000324518373248098
10.987778,-74.954722,0.000833150733511268
2.622059,-72.757242,0.00013700545652105
9.018105,-76.26413,9.59324086931535e-05
4.313279,-72.08157,0.000188307059183117
0.964538,-76.407953,0.000130048768605884
-0.193368,-74.781886,0.000289004322612685
3.022247,-73.404402,0.00016124268428028
4.084514,-72.955974,0.000529788315292852
-3.770278,-70.383056,6.71209203869646e-05
6.651493,-74.057343,4.59967310555252e-05
1.905743,-75.154059,0.000390908682575479
2.938333,-73.208333,0.00015974969646287
6.280477,-71.1,0.000118295460256061
5.463041,-74.654363,0.000313336847466644
8.363611,-72.406295,0.000516986738901017
3.231136,-76.416684,0.00170502385318047
5.872619,-74.640286,0.000128841672072659
7.348285,-73.896011,0.000435348894417109
4.681159,-74.714056,1.89323561526886e-05
0.87136,-77.640269,0.000214736120121098
2.342491,-76.495809,0.000153650682400259
3.858705,-74.931288,0.000344562528839283
9.23657,-75.721905,0.000223725812723801
5.117369,-74.479443,2.39195707768028e-05
4.332342,-73.861415,4.36460693855605e-05
5.694722,-76.661111,0.00238576276652294
4.623056,-75.762778,0.000997188799236912
5.339573,-75.730184,0.000346119048053179
5.519404,-74.177653,0.000113435308424918
4.748056,-74.563056,6.02277638682844e-05
4.519521,-74.59293,0.000129731111623457
7.577487,-72.475738,0.00011254586887412
5.400205,-73.335437,0.000160067353445298
5.537932,-73.632006,6.7343280274664e-05
5.231836,-72.760369,6.51196813976704e-06
8.665653,-73.821506,0.000107558654250006
7.030833,-74.533333,0.000203776954227344
10.701985,-74.716019,0.0002639094210009
10.491944,-75.129167,0.000593573837364326
4.258334,-73.561423,0.000238592159501416
3.822034,-76.522423,0.000303203589727202
6.058611,-75.503056,0.000252251409745805
4.280754,-74.764687,8.51956026870985e-05
3.530833,-75.680556,0.000197264986087577
8.291901,-73.384853,0.000194469604642214
4.157104,-76.288518,0.000293387988970187
11.544444,-72.907222,0.00293619878567359
6.155149,-75.373708,0.00197874887493838
7.153611,-73.153611,0.000302250618779919
7.44027,-77.1167,0.000227537696512933
5.42164,-75.703177,0.000601959981700417
8.587399,-73.839013,0.00022118455686438
5.16647,-75.765954,0.000172201850174035
2.77717,-75.256415,0.00025552327666481
1.696594,-78.244817,5.62888172861814e-05
4.412557,-76.154567,0.000875526174967118
4.010796,-75.60493,0.000124458005715157
5.356415,-73.209178,1.60099119143541e-05
2.260928,-76.739863,5.81312277842619e-05
4.239221,-75.239963,0.000220771602787224
7.391498,-73.495739,0.000358698264557314
10.789605,-74.755254,0.000672384534704629
10.719722,-74.682778,0.000672384534704629
6.848931,-75.817106,7.99542624770421e-05
10.629617,-74.92063,0.00217709389476621
4.854299,-73.040032,4.5075525806485e-05
6.15,-75.6,0.00108552920605004
5.696357,-73.769316,4.36778350838033e-05
6.098915,-72.248082,2.36336794926179e-05
5.584528,-73.54184,5.6352348682667e-05
8.946165,-75.442749,0.00188017991329108
1.992439,-76.043353,5.27945904794772e-05
5.407328,-75.487487,0.000574196761436239
10.490274,-74.79463,0.000195867295364895
3.929225,-75.015174,0.00029341975466843
4.6375,-75.570278,0.00013138292793208
5.965025,-75.965407,0.000204221674002743
5.492735,-73.485368,0.000117183660817564
5.412581,-74.992189,0.000247168898026963
1.338495,-77.595695,0.000429313411750983
9.183611,-75.381667,0.000673559865539611
1.878629,-76.275566,0.000301170585039665
7.761066,-73.392201,0.000337605840924118
6.903333,-75.6825,0.000100189012257684
12.584722,-81.700556,0.00185060604822706
6.811478,-72.849292,9.63135970720666e-05
9.374101,-75.758909,0.000368799756598514
4.618889,-74.353889,5.00945061288421e-05
3.653056,-75.632778,0.000164705145388742
8.929007,-75.02709,0.000577532159751729
6.132694,-73.490651,1.35321874514183e-05
1.521189,-77.03091,9.49159063493849e-05
4.178642,-74.423112,0.000242213449101091
8.402096,-73.207374,6.60726523449534e-05
6.18789,-74.993149,0.000245930035795495
8.74372,-75.713306,0.000109496361842815
7.877066,-72.624298,4.54249484871554e-05
5.301532,-74.069542,2.22042230716935e-05
9.878093,-75.252482,0.000150505878274226
10.334271,-73.180045,0.000254570305717527
1.291512,-77.474094,0.000330426793121252
5.226752,-73.126076,1.66452258792094e-05
10.398333,-75.151111,0.000400120735065881
9.268325,-74.530213,5.13016026620672e-05
6.116667,-75.983333,8.82768754166468e-05
1.178666,-76.878501,0.000138180787356032
4.973721,-74.290055,8.84674696061034e-05
6.555734,-73.133088,0.001067073335371
9.827668,-75.121701,0.000643731874889654
6.443442,-75.728147,0.000106605683302723
6.430037,-72.86768,2.68102493168945e-05
2.572858,-72.645914,0.000703165496301869
4.974167,-76.228333,7.59835501966964e-05
6.658701,-72.73344,3.48152052740716e-05
6.017465,-73.547035,2.98915220464428e-05
5.001667,-75.752222,5.47640637705287e-05
3.346389,-73.889444,8.37343805679313e-05
9.27345,-75.241032,0.000288813728423229
10.771075,-73.00314,0.000852877232120025
8.759241,-76.529689,0.000343863683477942
4.509815,-72.968486,1.25792165041354e-05
9.951565,-75.081979,0.000940868216252487
1.506278,-77.218979,7.60470815931819e-05
4.820522,-73.168507,8.19237357680936e-05
5.421389,-71.731667,6.45478988293006e-05
6.041667,-74.992778,0.000204825222269355
4.132578,-75.094994,0.000132907681447733
8.659723,-75.12809,0.00116100450507486
8.00151,-73.511263,0.000223281092948403
3.696373,-73.699575,0.000516954973202775
6.401106,-72.555629,5.19051509286797e-05
5.518472,-73.722383,2.05524067630696e-05
0.343144,-76.911243,0.000228268307572517
6.575828,-72.645909,1.9821795703486e-05
9.735863,-75.526261,0.00104693388268508
5.660339,-74.062116,4.82520956307616e-05
1.67145,-77.014082,0.00020717588393932
10.051537,-75.267746,0.00044421152422684
1.563054,-77.117602,4.84109241219755e-05
8.275147,-76.376407,0.000352440422003489
6.462213,-75.556556,0.000279569910234584
9.395603,-75.064758,0.000364956107111139
3.992185,-76.239261,0.000173853666482659
8.958328,-75.836272,0.000179063240994472
6.294359,-75.025892,0.00023014248376884
6.485112,-75.019605,0.000177125533401663
1.838611,-76.771889,2.95738650640152e-05
9.242169,-74.500369,0.000207112352542835
9.237779,-74.351658,0.000207112352542835
9.321247,-74.568478,0.000443163256184829
5.874583,-75.567056,0.000404790292707568
2.450069,-77.979357,0.000154857778933484
6.990221,-72.907004,9.24381818864492e-06
10.603607,-75.288235,0.000193262508108989
1.520896,-77.262058,7.84295089613894e-05
6.3,-73.583333,2.74773289799926e-05
4.71418,-75.097986,6.46431959240289e-05
10.324198,-74.960169,0.000500627404305993
2.861389,-75.597778,8.77050928482771e-05
4.860483,-73.262338,7.10916326673104e-05
11.240791,-74.19904,0.0137160473128475
6.057497,-73.481123,6.64220750256238e-05
3.009452,-76.484937,0.00129600872260661
4.868056,-75.621389,0.00184015513350519
7.964444,-74.054444,0.000282873542851832
6.647375,-75.460305,0.000323724230792029
5.874008,-72.982166,0.000219945694632912
1.702666,-76.573891,7.5761190308997e-05
10.444722,-75.369722,0.000336843464166291
5.709077,-73.604037,3.36081087408465e-05
7.864318,-72.716202,3.27822005865346e-05
1.148444,-77.0045,8.62756364273526e-05
6.471423,-75.16395,9.12628510514668e-05
10.75773,-74.754509,0.000821048002480774
6.138333,-75.264167,0.0005629517042583
5.072367,-75.963407,0.000216483233524451
6.881,-73.409766,0.00035784059070476
6.232778,-75.336111,0.000159495570876928
9.214331,-74.313634,0.000137863130373605
1.033333,-77.6,8.34802549819892e-05
6.953758,-71.87523,0.00107422061747562
8.082888,-72.800707,0.000250059576567054
4.898056,-74.436944,9.36452784196743e-05
6.131564,-72.708947,2.51584330082707e-05
6.089589,-72.724316,1.83923392825615e-05
7.07993,-74.6989,0.00126865845641959
5.044628,-73.797243,5.95924499034291e-05
4.264249,-75.930852,0.00132186600097622
5.512376,-73.244358,4.36778350838033e-05
4.484249,-74.24499,0.000737218324818114
1.204777,-76.923664,0.000300439973980081
7.205245,-72.756386,4.12954077155959e-05
4.403671,-74.3867,0.000261654056425664
2.611029,-76.378533,0.000237416828666433
6.442898,-73.336882,6.85186111096464e-05
5.50291,-73.852267,0.000151427083523266
7.9579,-73.9436,0.00021187720727925
9.304722,-75.397778,0.00829688272402806
9.243913,-75.146748,0.000977398769231668
4.658056,-76.476667,1.05462118165983e-05
10.777367,-74.720491,0.000375375256134766
4.579368,-74.216819,0.0099728409633164
6.333691,-72.682826,0.000347675567267074
5.981701,-72.715027,0.000106510386207995
6.468382,-73.260224,0.000563904675205583
6.040285,-72.635094,6.96939419446287e-05
5.714344,-72.933908,0.00402004440971677
0.69937,-75.253526,9.44394208757435e-05
10.918433,-74.76459,0.0108817211214384
4.985437,-73.432703,3.26869034918063e-05
5.71062,-75.310685,0.000547386512119345
6.670278,-75.7475,0.000155715452786039
10.3875,-75.135556,0.000256253887724394
4.907499,-73.938398,0.000266704802446264
5.500548,-73.332992,2.62702324467675e-05
5.565142,-73.450173,1.61369747073251e-05
5.764828,-73.247583,4.29472240242197e-05
2.254617,-76.610856,4.41543205574448e-05
6.101404,-73.440412,8.54814939712834e-05
10.333471,-74.880161,0.000329791479156397
2.953951,-76.696436,0.000317212262652262
4.049058,-74.83198,3.94847629157582e-05
1.976108,-75.79454,7.88106973403026e-05
4.926139,-74.17299,0.000129858174416428
2.038049,-76.924461,8.1066061915539e-05
5.918328,-73.79109,3.47834395758288e-05
8.81136,-74.720839,0.0007372818562146
5.102891,-73.798453,0.00015492131032997
5.060967,-74.237205,6.05771865489548e-05
5.45303,-75.650717,0.000406092686335521
7.366332,-72.983608,2.56031527836694e-05
6.229783,-72.690099,3.83411977790186e-05
5.451899,-73.814362,5.11110084726106e-05
5.615375,-73.617006,4.5488479883641e-05
5.247794,-73.852378,4.23119100593644e-05
5.024027,-73.440502,2.62702324467675e-05
4.917264,-74.093635,0.000132780618654762
5.265977,-76.564874,0.000320674723760723
9.303472,-74.56477,0.000197487345975276
8.852212,-73.812289,0.000157939051663033
5.829722,-72.163333,6.37537563732314e-05
5.664622,-75.713389,0.000203522828641402
6.460995,-71.730043,0.000924381818864492
1.574908,-77.286658,9.27240731706341e-05
1.094727,-77.394821,0.000106351557716781
0.493889,-69.666944,1.08321031007832e-05
7.583583,-75.400684,0.000433252358333086
2.112485,-75.82419,0.000131637053518022
5.864672,-75.821916,8.57673852554683e-05
5.910443,-72.780012,5.75276795176493e-05
5.01831,-72.749187,0.000152634180056491
5.199029,-73.891282,2.84302999272756e-05
3.066944,-75.137778,0.000154635419045785
4.660006,-74.392584,2.21089259769652e-05
9.900932,-74.859852,0.000269246058305685
4.872701,-74.144351,0.000122552063820591
5.076644,-73.420767,4.16765960945091e-05
2.741933,-75.567381,0.000124553302809886
2.485866,-75.729209,0.000126459244704452
4.351111,-72.456389,3.26551377935635e-05
5.317284,-73.396548,5.72417882334644e-05
5.746306,-72.998329,0.000112291743288178
5.052274,-73.504585,2.92244423833448e-05
8.638955,-72.73583,0.000430933462361364
8.173611,-76.059167,0.000833595453286667
1.971357,-75.931233,0.00026057402268541
2.350169,-76.683413,0.000305141297320011
2.771697,-77.665359,0.000199075630887415
5.579163,-73.644855,1.27062792971064e-05
6.42031,-72.691842,3.29092633795056e-05
8.559722,-74.266944,0.00013516304602297
6.062765,-75.793703,0.000120296699245355
4.458201,-74.634343,0.00032512192151471
4.965313,-73.913013,0.000191451863309151
5.563925,-73.18398,0.000125347445265955
5.390556,-73.516667,2.6333763843253e-05
7.013056,-75.695278,0.000142310328127592
7.309844,-72.482949,0.00018776704231299
9.523919,-75.581392,0.000870062474869362
9.450819,-75.438641,0.000262384667485248
7.20221,-72.965018,1.99170927982143e-05
5.759792,-72.82583,3.22104180181648e-05
5.334567,-74.302917,3.49105023687999e-05
2.954813,-76.268389,0.000124267411525701
4.611667,-76.081389,0.000437223070613432
5.558327,-72.987567,2.45866504399009e-05
2.512044,-76.40124,5.99736382823423e-05
5.407377,-71.661397,0.000150950598049624
4.212168,-76.319454,0.000186591711478008
10.874444,-74.978889,0.000259875177324069
4.084656,-76.19536,0.00525735012197075
1.798611,-78.815556,0.00275453075742321
5.535278,-73.367778,0.00373183422956016
5.729673,-73.94137,5.65429428721236e-06
1.092341,-77.620852,0.000641190619030233
10.329444,-75.411367,0.0017843745673909
10.271695,-75.44222,0.000325153687212953
8.093678,-76.726908,0.00160445365254387
5.323605,-73.490669,9.21522906022643e-05
6.032282,-72.856387,9.27558388688769e-06
5.689655,-73.227789,5.20639794198935e-05
4.747778,-72.536944,5.99101068858568e-05
4.486675,-73.937477,3.20515895269509e-05
5.309326,-73.815745,0.000650752094201305
4.704444,-75.740278,8.32578950942898e-05
5.220408,-73.456953,4.1136579224382e-05
4.403056,-74.025278,0.000101904359962793
8.043346,-77.094527,0.000132748852956519
6.899444,-76.174167,7.28069803724198e-05
11.713897,-72.266035,0.000238846285087358
6.315197,-76.134201,0.000598656349083169
10.558938,-73.012319,0.000270294326347696
10.75,-74.983333,0.000290560841826581
5.187271,-74.481047,9.3549981324946e-05
7.288889,-75.397778,0.000107939842628919
8.258014,-76.149275,0.000338399983380187
0.4525,-76.919167,0.000316672245782135
4.198688,-75.117332,4.72038275887503e-05
10.46314,-73.253224,0.00979152235774669
5.615003,-75.624218,0.00011518242182827
1.19512,-75.707053,0.0001196613852805
6.761409,-74.794731,0.000305522485698924
6.013351,-73.673521,0.000346404939337364
4.719295,-74.929181,0.000359301812823927
5.962778,-75.738056,0.000173504243801988
5.367531,-73.520746,5.3366373047847e-05
5.118412,-74.345492,7.20128379163506e-05
4.30003,-76.302927,0.00011254586887412
7.309107,-72.871218,3.84364948737469e-05
4.87384,-74.562439,5.03803974130269e-05
5.316481,-74.911006,0.000150029392800584
6.578911,-76.886278,0.000147329308449949
3.699335,-76.442304,0.000129318157546301
7.833889,-72.474167,0.00206324563226414
1.029049,-76.62022,0.000222836373173004
5.273718,-74.196143,2.47454789311147e-05
5.030673,-75.116068,0.000132018241896936
5.044923,-75.514604,0.00112142444506437
10.605278,-72.98,0.000594018557139725
6.671693,-73.174205,0.000117755443385934
5.283333,-71.966667,0.000636362232897332
10.443611,-75.273056,0.000406346811921463
5.216171,-73.5949,0.000186591711478008
2.509491,-76.844185,0.000288114883061888
3.935024,-74.600359,9.78701162859622e-05
4.142002,-73.626645,0.0102196922043609
3.220523,-75.218643,8.67203562027513e-05
5.008856,-74.472264,0.000657200530944587
4.437129,-74.521573,0.000185511677737754
5.436373,-73.296059,1.71852427493364e-05
3.124283,-73.751561,0.000136020719875524
5.062421,-75.87159,0.000483346864461928
5.459477,-74.338226,0.000101713765773337
1.115772,-77.401687,8.39567404556307e-05
2.663548,-75.517532,0.000181826856741593
6.674565,-74.834296,0.00012414034873273
6.890278,-75.670833,0.000710535138294191
0.615,-69.208056,1.20709653322511e-06
6.598411,-75.011402,0.000191642457498608
7.006208,-73.909717,0.00023875098799263
5.337752,-72.395859,0.00193869232945425
3.860478,-76.383644,0.00026562476870601
3.582335,-76.491455,0.00226927795106672
9.747238,-74.815298,0.000303838903692057
6.815319,-73.267684,0.00019224600576522
7.489707,-74.869189,0.000597036298472788
4.394621,-76.071499,0.000913613247160194
5.282152,-73.168956,3.3258686060176e-05
4.758807,-74.380167,4.70132333992937e-05
5.022079,-74.004812,0.00289820701057525
10.016247,-84.211628,0.00150896596362612
9.901627,-84.10042,0.000439891389265824
9.858758,-84.092301,0.000821905676333329
9.978058,-84.380319,0.000222804607474761
10.527091,-85.254825,0.000130493488381283
10.084435,-83.340997,0.00014561396074484
8.859576,-83.502242,0.000371023355475507
9.95,-84.066667,0.000657994673400656
10.429397,-85.093113,0.000645129565612336
10.200948,-83.477775,0.000505709916024835
9.853281,-83.902296,0.000845444058731218
9.982886,-84.772319,0.000837153211489856
10.10374,-84.167815,0.000227378868021719
9.916362,-84.241832,0.000307714318877675
9.933333,-84,0.000699988926477593
8.640016,-82.945997,0.000225028206351755
9.911785,-84.034068,0.00109883903361376
9.335538,-83.669397,0.000318546421978458
9.896798,-84.06294,0.00124762956418288
9.918872,-84.139895,0.000383507274884914
9.994468,-84.664658,0.000494750750131081
10.361309,-84.474961,2.82079400395762e-05
8.639011,-83.166029,0.000215307902689468
10.072427,-84.311242,0.000402693756623545
10.21044,-83.680666,0.000223058733060703
8.948405,-83.109585,0.000372293983405218
9.860578,-83.935301,0.000436905413631004
9.652861,-84.007966,0.000436905413631004
10.215878,-83.786609,0.000606629539342103
10.002362,-84.11651,0.000697828858997084
9.967455,-84.013255,0.000847318234927542
10.280895,-84.959506,0.000150474112575983
11.073771,-85.632716,0.000137196050710507
9.85238,-83.613307,7.73177095228926e-05
10.635039,-85.43772,0.00144232152871279
9.992861,-83.030533,0.00200422496492908
11.033333,-84.716667,0.000106160963527324
10.076088,-83.289527,7.35375914320034e-05
10.006955,-84.133963,0.000826321108389073
10.092499,-84.729783,0.00020774766650769
10.09866,-84.378243,0.000376614118366234
10.148275,-85.452013,0.000486491668587962
9.911972,-84.52337,0.00019488255871937
9.807087,-84.047638,4.9427426465744e-05
9.324647,-83.666597,0.000147551668337648
10.021289,-84.773365,0.000147932856716561
9.872758,-84.455337,0.000147932856716561
9.83832,-83.865565,0.001261384111522
9.52012,-84.322487,0.000118613117238488
10.450558,-84.274065,6.49926186046993e-05
10.366667,-84.616667,9.36135127214315e-05
8.959878,-83.523813,0.000122297938234649
9.976149,-84.838754,0.00113260597084582
9.958084,-84.030498,0.000954050981023235
9.423574,-84.165224,0.000248090103276003
10.323807,-84.427141,0.000867711813199397
10.002992,-84.190393,0.000312987424785974
10.275277,-83.75133,7.4681156568743e-05
9.945223,-84.039265,0.000420990798811378
10.068342,-84.325441,0.000411842277717462
9.983333,-84.183333,0.000411842277717462
9.898985,-84.00287,0.000539730978842838
9.904882,-84.105512,0.00079366597059551
10.0035,-84.072127,0.00177675079981263
9.95,-84.066667,0.00177675079981263
9.79853,-84.161733,9.75842250017773e-05
10.017035,-84.055565,0.000559616305942809
9.977033,-84.007743,0.000559616305942809
10.016667,-84.1,0.000387382690070532
10.951731,-85.136096,0.000998395895770137
9.933333,-84.083333,0.0106432877904282
10.099047,-84.242856,0.000245517081718339
9.959738,-84.081653,0.000827528204922298
9.660105,-84.020261,0.00013516304602297
9.871206,-84.06084,0.000915709783244217
10.030131,-84.122144,0.000688235618127769
9.928293,-84.050735,0.000872984919107696
9.831002,-84.290079,0.000871142508609616
9.875563,-84.076613,0.0004782008213466
10.046182,-84.247053,0.000115118890431784
9.764961,-83.827298,0.000316100463213765
10.013202,-84.100157,0.000282365291679947
9.875563,-84.076613,0.000807325220839899
10.088021,-84.470217,0.000342243632867561
9.932598,-84.182545,0.000255110322587654
10.26053,-85.585097,0.000390178071515895
9.846358,-84.314281,0.000263401169829016
10.063885,-84.154987,0.000182652764895905
9.98433,-84.08223,0.00109442360155802
9.960158,-84.04762,0.00109442360155802
8.820786,-82.970919,0.000126459244704452
10.09748,-83.506588,0.000579247507456839
10.470292,-84.967094,0.000231921362870435
9.90644,-83.987602,0.000331379764068535
9.904666,-83.683519,0.000919934621110505
10.897918,-85.014536,0.000132939447145976
10.18561,-84.390757,0.000113054120046004
22.2775,-80.5675,0.000530836583334863
22.6761111,-81.1163889,0.00017077239375311
22.385,-80.8508333,0.000749861072718735
22.7675,-81.5675,0.000185606974832482
22.8058333,-82.5841667,0.000485221040658251
20.8225,-77.5786111,0.000854942002505805
22.8130556,-82.7619444,0.00216248167357454
20.7488889,-76.0258333,0.000482076236532217
22.9036111,-83.1591667,0.000630040858947022
20.9625,-75.7186111,0.00168698093657858
20.3466667,-74.4958333,0.00153634799551138
21.6966667,-78.6327778,0.000484998680770552
22.6869444,-82.2927778,0.00043938313809394
22.9827778,-82.5463889,0.00145394777426964
20.3791667,-76.6433333,0.00611937587518469
22.9286111,-82.3886111,0.000575689749253649
22.7633333,-81.4469444,0.000215307902689468
22.0788889,-79.4991667,0.00141408182297497
22.9758333,-82.9219444,0.000187227025442863
22.5205556,-79.4669444,0.00124337296061835
22.6447222,-79.8961111,0.000332110375128119
22.5333333,-80.9061111,0.000738711312635524
21.3808333,-77.9169444,0.0110408672696347
22.465,-79.7244444,0.00112822230448832
20.2341667,-77.2788889,0.000796334289247902
22.7405556,-82.9611111,0.00040263022522706
23.0375,-81.2047222,0.00312952482517907
22.1927778,-78.9136111,0.000765966281727818
21.84,-78.7619444,0.00451174565281655
22.1461111,-80.4355556,0.0059290040456158
22.645,-80.0461111,0.00127513865886111
20.9880556,-77.4297222,0.000638363471886626
22.7191667,-80.9058333,0.00202935163223911
21.8766667,-79.8402778,0.00121500619208756
22.5047222,-83.5136111,0.00221911991354139
20.2977778,-76.2413889,0.00223760754991868
22.9819444,-80.5855556,0.00164863973879956
22.3411111,-80.2666667,0.000791188246132574
20.6438889,-75.9355556,0.000842648677285855
22.1494444,-80.2022222,0.00122898309931438
20.0488889,-75.9469444,0.000151458849221509
22.6169444,-79.8711111,0.000830831837539546
21.8525,-78.1169444,0.000644017766173839
22.3333333,-80.05,0.000332332735015818
21.5247222,-78.2258333,0.00200152488057845
22.1038889,-79.7216667,0.000635028073571136
21.1097222,-76.1316667,0.000876828568595071
21.05,-77.35,0.00125029788283527
22.9263889,-82.6875,0.000802338006215785
22.2025,-84.0875,0.000525658774521293
20.1444444,-75.2091667,0.00866593660621252
22.8361111,-82.0280556,0.00218986370545981
22.7905556,-82.5052778,0.00222032701007462
20.255,-76.5386111,0.000584742973252837
20.8872222,-76.2630556,0.010136879029042
22.5269444,-81.1286111,0.00172694218496798
23.0430556,-82.0108333,0.000641889464391573
21.9419444,-79.17,0.000624005376280896
20.3666667,-76.4272222,0.00130585608906187
20.9691667,-76.2994444,0.000565556491514207
22.8044444,-81.1944444,0.0014982609233183
20.9616667,-76.9511111,0.00647035507506902
22.7280556,-80.7213889,0.000397198290827547
22.5872222,-83.2486111,0.000816473741933816
22.9113889,-81.8561111,0.00107361706920901
21.3047222,-76.8402778,0.000421784941267448
22.5880556,-80.9144444,0.000100220777955927
22.1494444,-79.9736111,0.00131929297941856
22.2888889,-84.2844444,0.000342974243927145
20.3433333,-77.1166667,0.00407217192053315
22.9875,-82.7536111,0.000920792294963059
22.9475,-80.9202778,0.000426899218684533
23.0411111,-81.5775,0.004661235028747
20.6541667,-75.6819444,0.00265659710974077
20.1419444,-77.435,0.000530900114731349
21.4833333,-77.6166667,0.000662727762438828
